Precinct,Cast,Registered,US Senate,Heller [R],Rosen [D],None,Total,US Representative,Amodei [R],Koble [D],None,Total,Governor,Laxalt [R],Sisolak [D],None,Total,Lt. Governor,Marshall [D],Roberson [R],None,Total,Sec of State,Araijo [D],Cagavske [R],None,Total,State Treasurer,Beers [R],Cornine [D],None,Total,State Controller,Byrne [D],Knect [R],None,Total,Attorney General,Duncan [R],Ford [D],None,Total,State Senate 13,Ratti [D],Young [IAP],None,Total,State Senate 14,Boszak [D],Hansen [R],None,Total,State Senate 16,Davis-Hersey [D],Kieckhefer [R],None,Total,State Assembly 24,Peters [D],Unopposed ,None,Total,State Assembly 25,Shorts [D],Tolles [R],None,Total,State Assembly 26,Joseph [D],Krasner [R],None,Total,State Assembly 27,Benitez-Thompson [D],Unopposed ,None,Total,State Assembly 30,Sprinkle [D],Unopposed,None,Total,State Assembly 31,Daly [D],Dickman [R],None,Total,State Assembly 32,Hansen [R],Povilaitis [D],None,Total,State Assembly 40,Kramer [R],Zemke [D],None,Total,County Commission 2,Lucey [R],Wolgast [D],None,Total,County Commission 3,Johnson [R],Jung [D],None,Total,County Commission 5,Herman [R],Judd [D],None,Total,County Assessor,Clark [R],Evans [D],None,Total,County Clerk,Parent [R],Tudorache [D],None,Total,District Attorney,Hicks [R],Unopposed,None,Total,Public Administrator,Cavallo [R],Prothro [D],None,Total,County Recorder,Burtness [R},Work [D],None,Total,County Treasurer,Buehler [D],Davis [R],None,Total,County Sheriff,Balaam [R],Nowe [D],None,Total,School Board B,Minetto [NP],Vanderwell [NP],None,Total,School Board C,Caudill [R],Feenster [NP],None,Total,School Board F,Calvert [NP],Church [NP},None,Total,Reno Mayor,Lorton [R],Shieve [D],None,Total,Reno City Council Ward 2,Duerr [D],Lawrence [R],None,Total,Reno City Council Ward 4,Mckenzie [D],Weber [R],None,Total,Reno City Attorney,Hall [R],Kadlik [D],None,Total,,,,,
105100,1,1,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,,,,
105300,376,443,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,,,,
105500,810,"1,186",,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,,,,
105600,749,985,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,,,,
105700,959,"1,489",,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,,,,
105800,0,0,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,,,,
105900,1,1,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,,,,
106100,0,0,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,,,,
200000,334,410,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,,,,
200200,0,0,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,,,,
200400,436,"1,028",,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,,,,
200600,798,951,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,,,,
200700,43,90,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,,,,
200900,190,418,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,,,,
201000,263,355,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,,,,
201300,324,385,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,,,,
201600,356,464,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,,,,
201700,516,825,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,,,,
201800,857,"1,234",,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,,,,
201900,"1,226","1,526",,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,,,,
202000,219,461,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,,,,
202100,456,581,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,,,,
202200,439,553,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,,,,
202300,675,"1,202",,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,,,,
202500,416,490,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,,,,
202600,249,403,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,,,,
202700,554,650,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,,,,
202800,659,781,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,,,,
202900,497,688,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,,,,
203000,439,540,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,,,,
203100,802,"1,028",,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,,,,
203200,574,"1,047",,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,,,,
203300,771,985,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,,,,
203400,407,510,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,,,,
203500,651,832,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,,,,
203600,688,907,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,,,,
203700,677,955,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,,,,
203900,329,660,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,,,,
